0.75104,0.90216,0.78812,0.69259,0.29667,0.038508,0.67735,-0.04061,0.48007,0.21038,1,0.42452,0.52982,0.529,0.53002,0.61768,0.48638,0.28866,0.49198,0.14957,0.17675,0.44984,0.24418,0.52032,0.59912,0.47727,0.31328,0.47565,0.71583,0.75833,0.5268,0.005743,0.46345,0.3023,0.36571,0.30501,0.92412,0.35397,0.7657,0.52188,0.86379,0.40833,0.92812,0.4911,0.51625,0.065052,0.9238,0.46785,0.46389,0.80444,0.5518,0.66336,0.54783,0.24168,0.81498,0.57624,0.46541,0.56108,0.51971,0.0023743,0.33796,0.34743,0.88748,0.87359,0.62656,0.41837,0.60692,0.12127,0.082337,0.26693,0.54087,0.59415,0.098731,0.30375,0.28629,0.11183,0.6583,0.5753,0.36705,0.83378,0.7111,0.87018,0.30065,0.57547,0.10688,0.60137,0.6073,0.57348,0.54932,0.38652,0.71194,0.016094,0.63629,0.85937,0.68499,0.82217,0.7954,0.65528,0.37299,0.44212
0.45831,0.51157,0.49362,0.48987,0.63452,0.60075,0.73603,0.52622,0.94414,0.71478,0.42452,1,0.6023,0.81337,0.74289,0.39085,0.55691,0.43741,0.89842,0.72087,0.44868,0.71045,0.75793,0.32925,0.784,0.68455,0.65246,0.31904,0.70831,0.66618,0.78063,0.52532,0.61428,0.87565,0.70339,0.29794,0.3969,0.92858,0.549,0.46828,0.56065,0.88829,0.41744,0.72269,0.5536,0.63875,0.49102,0.52703,0.48779,0.56898,0.41317,0.63732,0.71591,0.657,0.54732,0.49399,0.95893,0.60056,0.88922,0.57414,0.45275,0.91534,0.48705,0.34728,0.68723,0.7194,0.7771,0.60484,0.61515,0.52281,0.80569,0.73983,0.66147,0.84288,0.46161,0.56558,0.62229,0.84489,0.51485,0.53732,0.6288,0.35238,0.52576,0.49502,0.47727,0.61764,0.81676,0.49408,0.861,0.95476,0.64819,0.59145,0.54236,0.29408,0.4265,0.28935,0.62832,0.75081,0.60886,0.7985
0.72927,0.62139,0.43986,0.3737,0.73748,0.36081,0.62036,0.28012,0.62722,0.3175,0.52982,0.6023,1,0.52696,0.46534,0.74525,0.94284,0.74801,0.57506,0.42936,0.64663,0.38992,0.58539,0.71344,0.57027,0.89647,0.28543,0.71208,0.66216,0.66122,0.82134,0.39071,0.92904,0.50337,0.77999,0.67948,0.55703,0.56577,0.4724,0.86364,0.62075,0.68166,0.57369,0.4232,0.95107,0.34707,0.60255,0.26791,0.87991,0.72219,0.79696,0.47456,0.45558,0.65723,0.51195,0.30573,0.62159,0.37313,0.60242,0.30182,0.79048,0.57957,0.64084,0.53576,0.49158,0.82235,0.77965,0.51921,0.44236,0.73567,0.53051,0.83721,0.41079,0.44675,0.752,0.53117,0.45682,0.6979,0.20951,0.69582,0.80846,0.54516,0.18805,0.30599,0.56337,0.41226,0.6633,0.30419,0.71199,0.55953,0.53004,0.27616,0.87389,0.46052,0.74503,0.49513,0.636,0.75011,0.83442,0.45264
0.48002,0.59647,0.65066,0.66576,0.47485,0.42986,0.84425,0.36163,0.85004,0.6812,0.529,0.81337,0.52696,1,0.92638,0.3775,0.47208,0.31269,0.91457,0.55582,0.29271,0.86292,0.57134,0.29658,0.92847,0.57725,0.74734,0.2745,0.7903,0.7504,0.68859,0.34077,0.51212,0.7283,0.55155,0.20653,0.48179,0.75338,0.70651,0.41009,0.65519,0.71791,0.50075,0.89307,0.47994,0.48258,0.58005,0.70676,0.40698,0.61569,0.37438,0.81184,0.90189,0.48051,0.68877,0.68039,0.84114,0.78703,0.90915,0.41546,0.33922,0.73288,0.55762,0.42648,0.86505,0.58325,0.74648,0.41844,0.43168,0.37567,0.98783,0.68948,0.48912,0.76108,0.33148,0.38079,0.79959,0.82833,0.67456,0.59219,0.63533,0.42896,0.66099,0.68144,0.30206,0.80329,0.85994,0.68054,0.80757,0.80188,0.80208,0.45192,0.51485,0.38926,0.42962,0.36745,0.72445,0.76078,0.47655,0.90817
0.44678,0.58473,0.681,0.71398,0.40153,0.37123,0.81729,0.30652,0.77664,0.66322,0.53002,0.74289,0.46534,0.92638,1,0.33498,0.40942,0.24401,0.84245,0.49818,0.21993,0.91353,0.50113,0.2495,0.89275,0.50904,0.77909,0.22429,0.76023,0.72666,0.62022,0.27443,0.44564,0.67063,0.47855,0.14505,0.47454,0.68753,0.7343,0.35442,0.64489,0.64453,0.49213,0.95456,0.41951,0.42966,0.5711,0.78038,0.34604,0.58639,0.32441,0.84949,0.97,0.40709,0.70478,0.74627,0.76824,0.85607,0.83567,0.36242,0.27233,0.6654,0.54103,0.41811,0.89956,0.5114,0.68564,0.34785,0.36598,0.30361,0.92917,0.628,0.42925,0.71783,0.26184,0.30887,0.84276,0.76232,0.74303,0.56733,0.59099,0.41932,0.7192,0.74743,0.2285,0.86385,0.80204,0.74675,0.73829,0.73699,0.8172,0.40608,0.46507,0.38943,0.39131,0.35996,0.70943,0.70845,0.40586,0.89863
0.86227,0.67009,0.44425,0.35522,0.49083,0.10716,0.51667,0.026141,0.43026,0.11024,0.61768,0.39085,0.74525,0.3775,0.33498,1,0.74585,0.59839,0.39654,0.18189,0.44988,0.24976,0.33236,0.90108,0.4401,0.64295,0.12485,0.85795,0.57305,0.59895,0.59946,0.13773,0.6829,0.27689,0.52556,0.6754,0.67962,0.34005,0.4526,0.84577,0.63036,0.4467,0.68611,0.28956,0.77433,0.097797,0.66307,0.18099,0.77282,0.73345,0.91537,0.4029,0.33624,0.40542,0.50514,0.25634,0.42035,0.28865,0.42815,0.049794,0.65016,0.34881,0.71612,0.69017,0.39692,0.56797,0.60902,0.26667,0.18762,0.52364,0.38517,0.65095,0.15851,0.23467,0.58259,0.28318,0.38861,0.52552,0.099524,0.73558,0.74217,0.70025,0.057157,0.25609,0.33726,0.33239,0.51438,0.25407,0.52405,0.34569,0.46549,0.029264,0.84772,0.61733,0.93129,0.67484,0.59866,0.61395,0.59577,0.28925
0.70212,0.57492,0.38622,0.31821,0.74446,0.34522,0.5632,0.26587,0.57786,0.27376,0.48638,0.55691,0.94284,0.47208,0.40942,0.74585,1,0.79991,0.5231,0.40422,0.68376,0.335,0.56657,0.73447,0.51386,0.86752,0.23305,0.74204,0.60526,0.60538,0.77321,0.38903,0.93025,0.46454,0.77,0.73416,0.51947,0.52585,0.41734,0.88906,0.56985,0.644,0.53491,0.36766,0.96801,0.32441,0.55708,0.21086,0.93087,0.6748,0.81276,0.41751,0.39914,0.6569,0.45807,0.24887,0.57326,0.31599,0.54955,0.28316,0.8452,0.54166,0.59858,0.50332,0.43445,0.80248,0.72375,0.51811,0.43305,0.76804,0.47526,0.7814,0.39197,0.4034,0.79989,0.53703,0.3998,0.64353,0.15323,0.6509,0.75655,0.51306,0.13307,0.24911,0.58646,0.3551,0.60731,0.24731,0.65946,0.51547,0.47326,0.25143,0.84534,0.42715,0.73063,0.46706,0.58136,0.693,0.84992,0.3997
0.51695,0.37541,0.18788,0.1232,0.76286,0.34857,0.37963,0.27823,0.44138,0.17362,0.28866,0.43741,0.74801,0.31269,0.24401,0.59839,0.79991,1,0.3778,0.36959,0.83987,0.17804,0.53927,0.63568,0.34257,0.73494,0.09303,0.669,0.41573,0.41085,0.62376,0.43852,0.79409,0.3758,0.72499,0.80593,0.32655,0.42897,0.2212,0.74849,0.36991,0.54408,0.34069,0.20582,0.77183,0.30348,0.35801,0.034562,0.81894,0.47488,0.68222,0.2311,0.22931,0.67699,0.26,0.060783,0.44123,0.13618,0.39883,0.27885,0.9479,0.45092,0.40117,0.31636,0.25405,0.718,0.54991,0.558,0.45241,0.87308,0.31349,0.60496,0.38084,0.30017,0.96751,0.59915,0.21303,0.48148,-0.012414,0.45181,0.55711,0.32639,-0.021675,0.061145,0.70405,0.17277,0.43715,0.059426,0.50508,0.40368,0.28353,0.22641,0.65186,0.23989,0.56021,0.28654,0.38429,0.50968,0.82836,0.2532
0.48413,0.57083,0.58514,0.58855,0.55328,0.50697,0.81406,0.43574,0.93225,0.70483,0.49198,0.89842,0.57506,0.91457,0.84245,0.39654,0.5231,0.3778,1,0.63106,0.36918,0.79701,0.65661,0.32345,0.87894,0.6388,0.7099,0.30639,0.77272,0.72945,0.74803,0.42432,0.57056,0.8004,0.62805,0.2578,0.45452,0.83478,0.64114,0.44925,0.62552,0.80128,0.47452,0.81686,0.52654,0.55363,0.55193,0.62389,0.45554,0.61025,0.40473,0.73617,0.81658,0.56397,0.63295,0.59554,0.92553,0.7016,0.9679,0.48719,0.4002,0.81613,0.53878,0.40155,0.78733,0.65506,0.78452,0.50382,0.51468,0.44937,0.90726,0.73241,0.56707,0.81145,0.39874,0.46611,0.72188,0.87037,0.60144,0.58205,0.65023,0.40539,0.60027,0.59656,0.38488,0.7192,0.87407,0.59562,0.86298,0.88088,0.74027,0.51571,0.5423,0.35583,0.44175,0.34256,0.69574,0.78054,0.54571,0.87508
0.21841,0.24017,0.21686,0.2218,0.60673,0.8729,0.4569,0.8046,0.6653,0.70885,0.14957,0.72087,0.42936,0.55582,0.49818,0.18189,0.40422,0.36959,0.63106,1,0.45473,0.50309,0.82984,0.14315,0.51026,0.53219,0.52043,0.1464,0.43136,0.39032,0.57631,0.74633,0.47358,0.82721,0.62688,0.18875,0.1282,0.79218,0.27269,0.2964,0.28565,0.72742,0.14884,0.49581,0.38752,0.91362,0.21893,0.30833,0.34101,0.30898,0.22632,0.36884,0.46832,0.68745,0.26851,0.2453,0.68006,0.35626,0.61307,0.85272,0.3615,0.80195,0.22115,0.081805,0.42138,0.60173,0.52811,0.74913,0.8323,0.49005,0.54531,0.51247,0.92752,0.76686,0.401,0.68976,0.35569,0.57426,0.33205,0.2756,0.3837,0.087876,0.37579,0.24652,0.55098,0.3628,0.53891,0.24598,0.59899,0.75007,0.37202,0.8468,0.33128,0.023543,0.2016,0.025537,0.35155,0.48843,0.52118,0.58772
0.38615,0.26971,0.10647,0.053909,0.81415,0.46076,0.32547,0.39881,0.4367,0.2176,0.17675,0.44868,0.64663,0.29271,0.21993,0.44988,0.68376,0.83987,0.36918,0.45473,1,0.16638,0.61424,0.47805,0.30696,0.6824,0.10259,0.50955,0.35024,0.33559,0.58546,0.57358,0.71275,0.41851,0.74097,0.65564,0.20466,0.46061,0.14687,0.60379,0.27533,0.56037,0.22083,0.18748,0.6519,0.4019,0.25025,0.001989,0.67685,0.37061,0.53141,0.17762,0.20024,0.76349,0.17844,0.0081313,0.44074,0.095989,0.38328,0.38925,0.7938,0.4857,0.28748,0.18709,0.20951,0.70626,0.49723,0.67927,0.5689,0.90798,0.29074,0.54361,0.48176,0.33548,0.8644,0.7308,0.15941,0.44783,-0.029382,0.34294,0.46102,0.19683,-0.02516,0.0087105,0.85803,0.12767,0.39763,0.0071856,0.47724,0.42459,0.22245,0.32535,0.52924,0.11097,0.42014,0.15144,0.30322,0.44859,0.7966,0.25004
0.36039,0.50019,0.61588,0.66587,0.35096,0.37668,0.73106,0.31906,0.72967,0.71394,0.44984,0.71045,0.38992,0.86292,0.91353,0.24976,0.335,0.17804,0.79701,0.50309,0.16638,1,0.47716,0.16546,0.80943,0.44177,0.86326,0.14141,0.67399,0.64021,0.55292,0.26457,0.37578,0.66935,0.42513,0.069467,0.39168,0.66972,0.66546,0.27443,0.56038,0.60221,0.40879,0.95791,0.34302,0.44397,0.48731,0.80505,0.26997,0.49993,0.2415,0.7811,0.90185,0.36747,0.62941,0.7285,0.72521,0.83558,0.77908,0.37764,0.20325,0.6448,0.45568,0.33511,0.82328,0.45264,0.6097,0.32453,0.35669,0.24642,0.85906,0.55253,0.43145,0.73484,0.19781,0.28038,0.77981,0.69133,0.80377,0.48098,0.50655,0.33594,0.79807,0.72988,0.18774,0.8207,0.72455,0.72986,0.67192,0.71824,0.73783,0.43143,0.38223,0.30968,0.30538,0.27741,0.62371,0.62736,0.34407,0.90986
0.35157,0.34004,0.27094,0.25515,0.77626,0.77458,0.52002,0.69313,0.71489,0.59699,0.24418,0.75793,0.58539,0.57134,0.50113,0.33236,0.56657,0.53927,0.65661,0.82984,0.61424,0.47716,1,0.30222,0.54902,0.68883,0.4509,0.30891,0.51064,0.47488,0.70711,0.75748,0.63631,0.78805,0.79418,0.3588,0.23539,0.80719,0.32417,0.45673,0.37653,0.83167,0.25575,0.48384,0.54705,0.75643,0.31813,0.28775,0.506,0.42206,0.38382,0.40103,0.47387,0.85074,0.33239,0.25227,0.72695,0.35849,0.6525,0.71616,0.53163,0.83236,0.3301,0.19457,0.44861,0.76241,0.63701,0.84658,0.83814,0.65789,0.56393,0.63824,0.82515,0.7026,0.57043,0.80226,0.38499,0.6549,0.28614,0.38798,0.50681,0.20178,0.31098,0.25328,0.68846,0.37631,0.60783,0.25231,0.68624,0.75889,0.42091,0.68128,0.47682,0.1297,0.34419,0.14145,0.43504,0.58854,0.69046,0.56729
0.76336,0.57121,0.34551,0.25696,0.48442,0.079841,0.42911,0.0003476,0.36357,0.044964,0.52032,0.32925,0.71344,0.29658,0.2495,0.90108,0.73447,0.63568,0.32345,0.14315,0.47805,0.16546,0.30222,1,0.35596,0.61095,0.044394,0.95198,0.48446,0.50718,0.5458,0.12729,0.66512,0.22177,0.5045,0.75294,0.58467,0.28485,0.35484,0.84527,0.53248,0.3976,0.58979,0.20428,0.75508,0.061576,0.56419,0.087474,0.78484,0.63776,0.91552,0.30914,0.24872,0.39405,0.40703,0.15951,0.35506,0.19548,0.35429,0.018446,0.68422,0.29654,0.61725,0.60059,0.30609,0.5396,0.53879,0.25599,0.16789,0.53989,0.30342,0.58717,0.1274,0.17213,0.61365,0.28011,0.29434,0.45306,0.0087741,0.63772,0.65845,0.61041,-0.03021,0.1593,0.35289,0.23898,0.43573,0.15728,0.4561,0.2847,0.37161,-0.010041,0.78084,0.53096,0.83238,0.59323,0.50396,0.53559,0.59105,0.21075
0.5475,0.66798,0.70619,0.70534,0.48353,0.38685,0.91546,0.31487,0.83377,0.61117,0.59912,0.784,0.57027,0.92847,0.89275,0.4401,0.51386,0.34257,0.87894,0.51026,0.30696,0.80943,0.54902,0.35596,1,0.60712,0.68245,0.33133,0.86021,0.82144,0.71677,0.31099,0.54653,0.67944,0.56246,0.25057,0.55316,0.71575,0.7622,0.4615,0.72658,0.70895,0.57219,0.84804,0.52517,0.43259,0.65145,0.69168,0.45159,0.68489,0.43144,0.852,0.88527,0.4765,0.75206,0.69498,0.82077,0.78902,0.89472,0.36613,0.37333,0.69943,0.62903,0.49795,0.8977,0.60066,0.78974,0.39917,0.39988,0.39367,0.93947,0.73223,0.44721,0.69931,0.35865,0.36708,0.83587,0.85871,0.6392,0.66249,0.69712,0.50047,0.61196,0.69578,0.30186,0.81852,0.90534,0.69449,0.82961,0.76019,0.86128,0.39597,0.57215,0.45983,0.4947,0.4389,0.79597,0.81556,0.4996,0.83726
0.6443,0.57391,0.4239,0.37063,0.81849,0.46401,0.6383,0.38313,0.69903,0.40399,0.47727,0.68455,0.89647,0.57725,0.50904,0.64295,0.86752,0.73494,0.6388,0.53219,0.6824,0.44177,0.68883,0.61095,0.60712,1,0.35016,0.61275,0.6671,0.65314,0.88865,0.4878,0.92972,0.59675,0.87725,0.61334,0.49169,0.65764,0.46439,0.76378,0.58758,0.77621,0.51021,0.47051,0.85494,0.45036,0.55304,0.29884,0.79938,0.67255,0.69386,0.48929,0.49427,0.75021,0.49574,0.31875,0.69648,0.39909,0.66183,0.40534,0.7612,0.67398,0.58244,0.46243,0.51609,0.92469,0.81094,0.61499,0.54355,0.77409,0.57835,0.86091,0.5143,0.53365,0.75147,0.62058,0.47107,0.74654,0.25248,0.64119,0.76612,0.47116,0.24102,0.31921,0.62951,0.43429,0.70146,0.31758,0.76965,0.64474,0.53752,0.37901,0.78196,0.38983,0.64903,0.4164,0.62017,0.76502,0.88557,0.5139
0.22999,0.36401,0.48512,0.54493,0.28827,0.40115,0.60005,0.35689,0.65081,0.78983,0.31328,0.65246,0.28543,0.74734,0.77909,0.12485,0.23305,0.09303,0.7099,0.52043,0.10259,0.86326,0.4509,0.044394,0.68245,0.35016,1,0.023452,0.54338,0.5073,0.4582,0.26855,0.28119,0.66149,0.35586,-0.032294,0.25497,0.63721,0.5323,0.16232,0.4242,0.54117,0.27217,0.82145,0.23714,0.47968,0.35081,0.73923,0.16567,0.36815,0.12305,0.6466,0.76511,0.32154,0.49389,0.62849,0.65176,0.72064,0.68296,0.41768,0.11245,0.61113,0.32013,0.19842,0.68669,0.37423,0.49999,0.30548,0.3586,0.17528,0.73955,0.44503,0.44838,0.74477,0.11591,0.25449,0.6472,0.58562,0.80132,0.34758,0.38268,0.19931,0.85535,0.62996,0.14444,0.69469,0.60864,0.63053,0.57338,0.67757,0.60117,0.4856,0.26311,0.17327,0.17766,0.14068,0.48858,0.5088,0.26352,0.83225
0.72137,0.53026,0.30555,0.21847,0.50074,0.089115,0.40157,0.010664,0.35016,0.033888,0.47565,0.31904,0.71208,0.2745,0.22429,0.85795,0.74204,0.669,0.30639,0.1464,0.50955,0.14141,0.30891,0.95198,0.33133,0.61275,0.023452,1,0.4558,0.4758,0.53778,0.14437,0.6724,0.21585,0.51361,0.79934,0.53862,0.27853,0.3172,0.84839,0.49427,0.39376,0.54441,0.17936,0.75768,0.066466,0.52214,0.055645,0.80083,0.60191,0.89988,0.27665,0.22193,0.40903,0.36864,0.12362,0.34254,0.16383,0.33657,0.025958,0.71515,0.29176,0.57506,0.55319,0.27636,0.5446,0.52168,0.27232,0.18045,0.56569,0.28072,0.573,0.13459,0.16221,0.64471,0.29976,0.26134,0.4355,-0.020253,0.59915,0.63147,0.56306,-0.056253,0.12346,0.38019,0.207,0.4144,0.12146,0.44121,0.27513,0.33882,-0.0064822,0.75916,0.48315,0.78984,0.54522,0.46986,0.51359,0.60646,0.19067
